path,ground_truth,pred,time
./data/raw/train-ws96-i/wav/23/2302B/sw2302B-ws96-i-0046.wav,H# I BELIEVE THAT H#,i believe that,1.145526647567749
./data/raw/train-ws96-i/wav/23/2302B/sw2302B-ws96-i-0058.wav,H# NEED TO GO FACE H# THIS GROUP OF TWENTY FIVE OR A JUDGE H#,they eed to go face this group of pwenty five or ah judget,2.9921669960021973
./data/raw/train-ws96-i/wav/23/2308A/sw2308A-ws96-i-0006.wav,H# SO H#,so um,1.1632578372955322
./data/raw/train-ws96-i/wav/23/2308B/sw2308B-ws96-i-0037.wav,H# HIS SECOND WIFE IS THAT HUSSY H#,his second wife is that husy,1.672147274017334
./data/raw/train-ws96-i/wav/23/2309B/sw2309B-ws96-i-0016.wav,H# AND FINES AND THINGS OF THAT NATURE H#,and finds sand things of that nature,1.6113269329071045
./data/raw/train-ws96-i/wav/23/2309B/sw2309B-ws96-i-0065.wav,H# YEAH H# ALTHOUGH I GUESS IT'S H# YOUR_! YOU WANT THEM TO H# REHABILITATE AND BECOME BETTER H# RATHER THAN SITTING IN THERE AND BEING A DRAIN ALL THE TIME H#,yeah athough i guess it's your you want 'em to rehabilitate become better rather than sitting in there and be in a drain all the time,6.002930402755737
./data/raw/train-ws96-i/wav/23/2311A/sw2311A-ws96-i-0038.wav,H# LIKE THAT H# THAT BUSINESS_#,t the business,1.3077919483184814
./data/raw/train-ws96-i/wav/23/2311A/sw2311A-ws96-i-0063.wav,WE_# HAVE TO WEAR POLYESTER SMOCKS_#,ter palliester small,1.78643798828125
./data/raw/train-ws96-i/wav/23/2311A/sw2311A-ws96-i-0101.wav,H# AND I READ H# READ MY COURSES,you o read read my courses,2.0703437328338623
./data/raw/train-ws96-i/wav/23/2315A/sw2315A-ws96-i-0038.wav,H# THEY ONLY COME AROUND H#,the only com around,1.4937217235565186
./data/raw/train-ws96-i/wav/23/2315A/sw2315A-ws96-i-0112.wav,H# IT WAS PRETTY MUCH H#,they was pretty much,1.4442408084869385
./data/raw/train-ws96-i/wav/23/2316A/sw2316A-ws96-i-0078.wav,H# PEOPLE ARE GOING WHOA_#,people are going lor,1.4725346565246582
./data/raw/train-ws96-i/wav/23/2316B/sw2316B-ws96-i-0057.wav,H# I SAY WE BECAUSE I LIVE HERE H#,say weeks i live here,1.247194528579712
./data/raw/train-ws96-i/wav/23/2317A/sw2317A-ws96-i-0118.wav,H# YEAH H#,yeah,0.46788644790649414
./data/raw/train-ws96-i/wav/23/2323B/sw2323B-ws96-i-0039.wav,H# LESS SUFFERING H#,less suffering,0.8585469722747803
./data/raw/train-ws96-i/wav/23/2324A/sw2324A-ws96-i-0043.wav,H# RIGHT IT IS_#,rih it is,0.7969932556152344
./data/raw/train-ws96-i/wav/23/2324B/sw2324B-ws96-i-0025.wav,H# YOU KNOW FROM ONE SYSTEM TO THE OTHER H#,you know from once sistem to the other,1.161273717880249
./data/raw/train-ws96-i/wav/23/2325A/sw2325A-ws96-i-0078.wav,H# SO H# SINCE OCTOBER THEN THEY'VE BEEN GOING THERE AND H#,so i since not tober than they've been going there and,3.184523344039917
./data/raw/train-ws96-i/wav/23/2330A/sw2330A-ws96-i-0034.wav,H# ONE OF THE WEIRDEST THINGS I SAW H# I THINK IT WAS AROUND THIS TIME LAST YEAR H#,one of the weirdest things i saw i think it was around this time last year,3.5725486278533936
./data/raw/train-ws96-i/wav/23/2331A/sw2331A-ws96-i-0041.wav,H# TWOSOME OR THREESOME H#,to some rethree siv,1.1448488235473633
./data/raw/train-ws96-i/wav/23/2331A/sw2331A-ws96-i-0044.wav,H# TELL YOU HOW TO DO THAT OR TEACH[YOU]_HOW TO DO THAT OR H#,o you have to do that or teach it on the do thetr,1.8124403953552246
./data/raw/train-ws96-i/wav/23/2334A/sw2334A-ws96-i-0046.wav,H# AND THE BILL WOULD COME IN AND I'D PAY IT H#,and the bill would come in and i'd pay it,2.025526762008667
./data/raw/train-ws96-i/wav/23/2334A/sw2334A-ws96-i-0054.wav,H# SO BY THIS TIME MY CHECKS HAD COME BACK FROM_THE BANK SO I H# MADE A COPY OF THE CHECK THAT THEY HAD CASHED H#,to by this time my checks have come back fom the banks so i made a copy of the check that they had cashed,4.822505950927734
./data/raw/train-ws96-i/wav/23/2334A/sw2334A-ws96-i-0083.wav,h# NATURALLY h# THAT'S h# I GOT IN ALL KINDS OF TROUBLE DOING THAT h#,that'ral hhat's i got n nol kinds of trouble doing that,3.105985641479492
./data/raw/train-ws96-i/wav/23/2334A/sw2334A-ws96-i-0121.wav,H# NOT YET_#,m not yeat,0.8213469982147217
./data/raw/train-ws96-i/wav/23/2334A/sw2334A-ws96-i-0144.wav,H# P H D IN HUMAN H# FACTORS_#, phd n human factrs,1.3197741508483887
./data/raw/train-ws96-i/wav/23/2334B/sw2334B-ws96-i-0076.wav,H# OH IT'S NATIONAL H#,me,0.9068572521209717
./data/raw/train-ws96-i/wav/23/2336B/sw2336B-ws96-i-0010.wav,H# AND IT'S H#,and it's uh,0.79506516456604
./data/raw/train-ws96-i/wav/23/2336B/sw2336B-ws96-i-0132.wav,H# GET ON A TOPIC THAT H# YOU KNOW YOU ENJOY H#,get oll the topic that you know you enjoy,2.0797622203826904
./data/raw/train-ws96-i/wav/23/2339A/sw2339A-ws96-i-0075.wav,H# YEAH THEN YOU HAVE TO GET UP THE NEXT DAY AND MOVE IT ON H#,uh yeah nd then you have to get up er next day and move itg on,2.6752982139587402
./data/raw/train-ws96-i/wav/23/2339B/sw2339B-ws96-i-0106.wav,H# YEAH H#,yeah,0.5818209648132324
./data/raw/train-ws96-i/wav/23/2340A/sw2340A-ws96-i-0126.wav,H# AND WE KEEP THINKING ABOUT THAT YOU KNOW H#,and we keep thinking about that you know,2.027972936630249
./data/raw/train-ws96-i/wav/23/2342A/sw2342A-ws96-i-0036.wav,H# OKAY H# WELL WHO_#,okay ,0.8624107837677002
./data/raw/train-ws96-i/wav/23/2342B/sw2342B-ws96-i-0027.wav,H# I JUST HEARD SOMETHING ABOUT MOVING H# RECENTLY ABOUT MOVING H#,i de turned something about moving recinally about moving um,2.780128002166748
./data/raw/train-ws96-i/wav/23/2344A/sw2344A-ws96-i-0081.wav,H# THE ONES IN LIKE THE BALTIC STATES H#,the ones that like the baltic states,1.6102893352508545
./data/raw/train-ws96-i/wav/23/2349B/sw2349B-ws96-i-0017.wav,H# TO GET OUT THERE AND DO H#,to get out there and dos,0.999194860458374
./data/raw/train-ws96-i/wav/23/2350A/sw2350A-ws96-i-0028.wav,H# YEAH WE'RE NOT FROM TEXAS EITHER H#,yeah we're not from texas either um,2.4551780223846436
./data/raw/train-ws96-i/wav/23/2350A/sw2350A-ws96-i-0044.wav,H# AND H#,and um,0.9492936134338379
./data/raw/train-ws96-i/wav/23/2350A/sw2350A-ws96-i-0067.wav,H# YEAH OH H# DEFINITELY H#,yoa oh definitely,1.0157372951507568
./data/raw/train-ws96-i/wav/23/2350A/sw2350A-ws96-i-0114.wav,HE_# REALLY H# HE WASN'T USED TO THE HEAT AT ALL H#,reallyhe was an used to the heat at all,2.0672836303710938
./data/raw/train-ws96-i/wav/23/2352A/sw2352A-ws96-i-0084.wav,H# WORK FOR SO LITTLE MONEY H#,work for so little money,1.8639354705810547
./data/raw/train-ws96-i/wav/23/2352A/sw2352A-ws96-i-0105.wav,H# THE POOR TURTLE H#,e poor turtles,0.7397897243499756
./data/raw/train-ws96-i/wav/23/2353B/sw2353B-ws96-i-0038.wav,H# IT WOULD REALLY H# AND H# I DON'T H#, would really um and i don't,1.951673984527588
./data/raw/train-ws96-i/wav/23/2353B/sw2353B-ws96-i-0064.wav,H# YOU'RE ENCOURAGED TO DO IT BECAUSE H#,you're encouraged to do it because,1.6284780502319336
./data/raw/train-ws96-i/wav/23/2354A/sw2354A-ws96-i-0067.wav,H# AND IT'S GROWN ON GOOD SOIL HARDLY ANYMORE AND H#,and it's growing on gotd soil harly any more and,2.356273889541626
./data/raw/train-ws96-i/wav/23/2355A/sw2355A-ws96-i-0057.wav,H# DETECTIVES NOW AND YOU KNOW DIFFERENT H# ROLES H#,um detect tives now and you know different roles,3.2108218669891357
./data/raw/train-ws96-i/wav/23/2355A/sw2355A-ws96-i-0071.wav,? AND THAT YOU DON'T EVEN SEE OR KNOW ABOUT H#,but you n't even see or kno about,1.7473914623260498
./data/raw/train-ws96-i/wav/23/2362A/sw2362A-ws96-i-0051.wav,H# HE SAYS MY FATHER GAVE IT TO ME H#,he says my father gave it to me,1.9009349346160889
./data/raw/train-ws96-i/wav/23/2362B/sw2362B-ws96-i-0019.wav,H# BUT I HAD DECIDED H# LONG BEFORE H#,but i had decided long before,2.046121120452881
./data/raw/train-ws96-i/wav/23/2366A/sw2366A-ws96-i-0048.wav,H# SOME REAL H#,some real um,1.7018463611602783
./data/raw/train-ws96-i/wav/23/2366B/sw2366B-ws96-i-0024.wav,H# AND THE FACT THAT I FOUND IT H# IT H#,at the fact that i found that that,1.682629108428955
./data/raw/train-ws96-i/wav/23/2368A/sw2368A-ws96-i-0028.wav,OH YEAH H# I'VE OWNED H# SEVERAL AND BUILT SEVERAL H#,yi'v on the several ball several,1.917088508605957
./data/raw/train-ws96-i/wav/23/2369A/sw2369A-ws96-i-0030.wav,H# NOT TOO FAR FROM TURNER FALLS H#,i'm not too far from turter falls,1.3212146759033203
./data/raw/train-ws96-i/wav/23/2370A/sw2370A-ws96-i-0011.wav,H# WHEN H# MOM STAYED HOME H#,when mom stayat home,1.7790446281433105
./data/raw/train-ws96-i/wav/23/2370A/sw2370A-ws96-i-0034.wav,H# YEAH H# AT LEAST FOR A LOT OF WOMEN_#,yeah i  at least for a lot of women,1.4748060703277588
./data/raw/train-ws96-i/wav/23/2373B/sw2373B-ws96-i-0080.wav,H# THE GULF AND H#,the golf and,1.1544809341430664
./data/raw/train-ws96-i/wav/23/2373B/sw2373B-ws96-i-0087.wav,H# OKAY H#,okay uh,1.0101392269134521
./data/raw/train-ws96-i/wav/23/2373B/sw2373B-ws96-i-0147.wav,H# THERE ARE NO H# GOOD H#,they're no good,1.5992431640625
./data/raw/train-ws96-i/wav/23/2383B/sw2383B-ws96-i-0014.wav,H# THAT HAVE THE BIGGEST IMPACT TO OUR WELL BEING H#,um that have the biggest thim pact to our well being,2.566624641418457
./data/raw/train-ws96-i/wav/23/2386A/sw2386A-ws96-i-0060.wav,H# UHUH H#,uhuh,0.3943498134613037
./data/raw/train-ws96-i/wav/23/2387A/sw2387A-ws96-i-0008.wav,H# YEAH I UNDERSTAND THAT H#,yeah understand at,0.9020061492919922
./data/raw/train-ws96-i/wav/23/2387B/sw2387B-ws96-i-0059.wav,H# YEAH THAT'S NICE H# SO H# IS YOUR HUSBAND A SINGER H#,yeah that's nice so your is your husband a senger,2.1347711086273193
./data/raw/train-ws96-i/wav/23/2389B/sw2389B-ws96-i-0105.wav,H# OR MAYBE NOT H# I DON'T KNOW H#,or maybe not i don't know,1.2197575569152832
./data/raw/train-ws96-i/wav/23/2395A/sw2395A-ws96-i-0002.wav,H# WHERE WHERE ARE YOU H#,we where are you,1.0291478633880615
./data/raw/train-ws96-i/wav/23/2397A/sw2397A-ws96-i-0001.wav,H# OKAY H#,okay,0.9388580322265625
./data/raw/train-ws96-i/wav/24/2401A/sw2401A-ws96-i-0022.wav,H# WHAT YEAR MODEL IS IT H#,what your model is at,1.0586020946502686
./data/raw/train-ws96-i/wav/24/2401A/sw2401A-ws96-i-0030.wav,H# I SEE H# WELL THAT'S GOOD_TO HEAR H#,i see ah that's it hear,2.0926456451416016
./data/raw/train-ws96-i/wav/24/2403A/sw2403A-ws96-i-0044.wav,H# MAYBE THAT YOU KNOW H# H#,maybe you know,0.9611241817474365
./data/raw/train-ws96-i/wav/24/2406A/sw2406A-ws96-i-0002.wav,H# NO H# NO KIDS H#,no no kids,1.0170032978057861
./data/raw/train-ws96-i/wav/24/2406A/sw2406A-ws96-i-0004.wav,H# EVEN BETTER THAN ROGER RABBIT H#,even better than ruarebbit,1.5255863666534424
./data/raw/train-ws96-i/wav/24/2406B/sw2406B-ws96-i-0090.wav,H# HUH WHAT'S THAT ABOUT H#,u what's that about,0.863985538482666
./data/raw/train-ws96-i/wav/24/2408A/sw2408A-ws96-i-0116.wav,H# I THINK THEY CAN READ THE H# PRICE TAG ON THE CANS,i think they can read the price tag on thean,2.1199727058410645
./data/raw/train-ws96-i/wav/24/2410A/sw2410A-ws96-i-0057.wav,H# I DON'T KNOW I JUST H#,i don i just,1.2031819820404053
./data/raw/train-ws96-i/wav/24/2416A/sw2416A-ws96-i-0024.wav,H# NOT A GREAT DEAL OF THAT H#,not a great deal of that,1.3523001670837402
./data/raw/train-ws96-i/wav/24/2416A/sw2416A-ws96-i-0032.wav,H# YEAH ESPECIALLY HERE IN RALEIGH WE GOT SUCH LITTLE BITTY BOWLING ALLEYS H#,u especially here in raleigh we've got such a little bitty bow en alleys,2.8784778118133545
./data/raw/train-ws96-i/wav/24/2417A/sw2417A-ws96-i-0075.wav,H# WAS H# LIKE A WAITER H# AT ONE OF THE RESTAURANTS THAT H# YOU KNOW LIKE THE MILITARY HAD H#,was uh like ah waiter i one of the restaurants that n you know like the military had,5.154814004898071
./data/raw/train-ws96-i/wav/24/2418A/sw2418A-ws96-i-0045.wav,H# HE'S NATIONALLY FAMOUS H#,hes naturally famous,1.8278231620788574
./data/raw/train-ws96-i/wav/24/2424A/sw2424A-ws96-i-0078.wav,H# NO NO I DON'T_# I JUST DON'T HAVE ANY H#,no no i  i just don't have if,1.9600131511688232
./data/raw/train-ws96-i/wav/24/2424B/sw2424B-ws96-i-0120.wav,H# AND H# TILL NEXT TIME H#,and uh to lech time,1.323878288269043
./data/raw/train-ws96-i/wav/24/2426B/sw2426B-ws96-i-0085.wav,H# THAT'S THAT'S THE BIG THING H# YOU KNOW WE STILL GOT [A]LITTLE BIT_OF THE OLD H#,that's that's the big thing you know we still got a little bit of the old,3.059269428253174
./data/raw/train-ws96-i/wav/24/2426B/sw2426B-ws96-i-0091.wav,H# OH H# THIS THING THEY H# THEY GAVE THE GUYS H# THE POWER AND THE MATERIAL AND THE H#,uh thise thing they they gave the guys uh the power and h material and the,4.264404058456421
./data/raw/train-ws96-i/wav/24/2426B/sw2426B-ws96-i-0095.wav,H# YOU KNOW THE H# THE BUSINESS WITH THE H# THE SHIITES OF ALL PEOPLE YOU KNOW H# IN THE SOUTHERN PART OF THE COUNTRY AND ALSO THE KURDS H#,you know the the business with the uh the shiites of all people you know in a southern part of the country and also the kurds,5.879603385925293
./data/raw/train-ws96-i/wav/24/2427A/sw2427A-ws96-i-0001.wav,H# WHAT TYPE OF LAWN AND GARDEN WORK DO YOU DO H#, typ of lonn gard word do you do,1.5660698413848877
./data/raw/train-ws96-i/wav/24/2427A/sw2427A-ws96-i-0101.wav,H# THEY'RE PRETTY NEAT LITTLE I'VE NEVER SEEN ONE H#,pretyegl i've never seen one,1.2122204303741455
./data/raw/train-ws96-i/wav/24/2427B/sw2427B-ws96-i-0046.wav,H# INSPECT IT AND THE KIDS WANT TO SWING_#,spected and the kids want to swing,1.3485891819000244
./data/raw/train-ws96-i/wav/24/2430A/sw2430A-ws96-i-0051.wav,H# SO IT'S TERRIBLY ENGINEERED H#,it's terribly engineered,1.2975795269012451
./data/raw/train-ws96-i/wav/24/2430A/sw2430A-ws96-i-0067.wav,H# TWENTY EIGHT THOUSAND ON IT WHEN I SOLD IT H#,twenty eight thousand on it when i sold it,1.701566457748413
./data/raw/train-ws96-i/wav/24/2431A/sw2431A-ws96-i-0099.wav,H# WHEN WE WENT SOMEWHERE H#,with somewhere,0.9740588665008545
./data/raw/train-ws96-i/wav/24/2432B/sw2432B-ws96-i-0057.wav,H# THAT'S AN H# DEPARTMENT STORE H#,a on thepartment store,1.221524715423584
./data/raw/train-ws96-i/wav/24/2433B/sw2433B-ws96-i-0073.wav,H# THAT'S TRUE THEY DO_#,at's true,0.8455650806427002
./data/raw/train-ws96-i/wav/24/2437A/sw2437A-ws96-i-0008.wav,H# YEAH H#,yeah,0.4605705738067627
./data/raw/train-ws96-i/wav/24/2439B/sw2439B-ws96-i-0027.wav,H# WERE THE NEW ONES H#,worh the new ones,0.820960283279419
./data/raw/train-ws96-i/wav/24/2439B/sw2439B-ws96-i-0071.wav,H# EVENTUALLY H#,eventually,0.959383487701416
./data/raw/train-ws96-i/wav/24/2439B/sw2439B-ws96-i-0078.wav,H# SO THAT H# THAT'S KIND OF BEEN THE WAY I'VE DONE H# THINGS IS TO GET H# THINGS THAT ARE NEW AND THEN H# KEEP THEM H# FOREVER H#,so  that's kind of been the way i've done things is to get things that are new and then keep them forever,5.07253885269165
./data/raw/train-ws96-i/wav/24/2442A/sw2442A-ws96-i-0052.wav,H# MY H# MY WIFE HAS BEEN WORKING WITH THEM H#,my my wife has been working with hem,2.325132369995117
./data/raw/train-ws96-i/wav/24/2442B/sw2442B-ws96-i-0027.wav,H# I GUESS IT DEPENDS ON THE PERSON DEPENDS ON HOW ?_#,i guess ipends on the person devind som how,1.6381709575653076
./data/raw/train-ws96-i/wav/24/2442B/sw2442B-ws96-i-0059.wav,H# PAINFUL BUT THE H# THE T I H# REC CENTER HAS AN_AEROBICS PROGRAM FOR H# FOR H#,painful but the the ti wereac enter has an e robic's program for for um,4.286117792129517
./data/raw/train-ws96-i/wav/24/2445A/sw2445A-ws96-i-0090.wav,H# WE JUST MOVED TO A NEW H#,we just moved to,0.953404426574707
./data/raw/train-ws96-i/wav/24/2446B/sw2446B-ws96-i-0014.wav,H# WE H# WE DO HAVE A LITTLE INFORMATION ON IT HERE H# BUT H#,we we do have a little information on it here but ah,3.118975877761841
./data/raw/train-ws96-i/wav/24/2446B/sw2446B-ws96-i-0030.wav,H# AND U S POLICY AT H# THAT PARTICULAR TIME THERE WAS COURSE MILITARY H#,and eu let balicy at that particular time there was course military,3.546848773956299
./data/raw/train-ws96-i/wav/24/2446B/sw2446B-ws96-i-0095.wav,H# BRASH UGLY AMERICAN TYPE H#,brach ugly american time,1.5939385890960693
./data/raw/train-ws96-i/wav/24/2450A/sw2450A-ws96-i-0018.wav,H# I JUST THINK H# IT'S BEEN WARM AND IT'S BEEN HOT H# IT_#,i think then more than it's been taught,2.7338502407073975
./data/raw/train-ws96-i/wav/24/2451B/sw2451B-ws96-i-0002.wav,H# A MAJOR INTERNAL PROBLEM H#,a major internal problem,1.515279769897461
./data/raw/train-ws96-i/wav/24/2453A/sw2453A-ws96-i-0047.wav,H# NOW ARE AT HOME WITHOUT H# THEIR MOTHERS H#,now our at home without their mother,2.2015938758850098
./data/raw/train-ws96-i/wav/24/2454A/sw2454A-ws96-i-0035.wav,H# OH REALLY THAT'S INTERESTING H#,oh really that's interesting,1.2914209365844727
./data/raw/train-ws96-i/wav/24/2455B/sw2455B-ws96-i-0035.wav,H# IF IF YOU DECIDE TO GO BACK TO WORK H# THEN H#,if you decided to go back to work then,2.042900323867798
./data/raw/train-ws96-i/wav/24/2455B/sw2455B-ws96-i-0071.wav,H# YOU KNOW H# CHILD H#, child um,1.4247493743896484
./data/raw/train-ws96-i/wav/24/2455B/sw2455B-ws96-i-0084.wav,H# AND YET H#,and yet,0.9314205646514893
./data/raw/train-ws96-i/wav/24/2455B/sw2455B-ws96-i-0094.wav,H# TO SAY THE LEAST H#,ecause say that least,1.0419151782989502
./data/raw/train-ws96-i/wav/24/2460A/sw2460A-ws96-i-0061.wav,H# THAT HAVE THE TALENT TO DO H# THE BEST YEARS AND H#,that have the talent to do the best years and,3.0586421489715576
./data/raw/train-ws96-i/wav/24/2460A/sw2460A-ws96-i-0071.wav,H# TO H#,to uh,1.3564958572387695
./data/raw/train-ws96-i/wav/24/2460A/sw2460A-ws96-i-0076.wav,H# AND I THINK THAT'S REALLY WHAT'S BEEN HURTING H# THE H# RANGERS H#,and i think that's really what's been hurtang uh the uh rangers,3.326089859008789
./data/raw/train-ws96-i/wav/24/2466B/sw2466B-ws96-i-0059.wav,H# BUT H# I THOUGHT IT WAS REAL INTERESTING H#,but uh i thought it was real interesting,2.2359507083892822
./data/raw/train-ws96-i/wav/24/2466B/sw2466B-ws96-i-0103.wav,H# CAN'T THINK WHAT HIS NAME IS RIGHT H# RIGHT OFF THE BAT H# THOUGH H#,can't think what i sames right right of the bet to,3.0813138484954834
./data/raw/train-ws96-i/wav/24/2467A/sw2467A-ws96-i-0015.wav,H# EXEMPT OR NON EXEMPT H#,exempt or not accept,1.0700547695159912
./data/raw/train-ws96-i/wav/24/2467B/sw2467B-ws96-i-0082.wav,H# IN THE H#,and ah,0.8014585971832275
./data/raw/train-ws96-i/wav/24/2469B/sw2469B-ws96-i-0042.wav,H# THE VARIETY OF STITCHES AND STUFF IN THAT H# MORE LIKE EMBROIDERY OR SOMETHING H#,a variety of stitches and stuff in that more like embroidery or something,3.725090265274048
./data/raw/train-ws96-i/wav/24/2472B/sw2472B-ws96-i-0063.wav,H# AND STRAWBERRIES AND BANANAS AND WHATEVER_! H# FRESH FRUIT YOU WANT H#,  whatrsh ret yo want,3.416144371032715
./data/raw/train-ws96-i/wav/24/2477B/sw2477B-ws96-i-0064.wav,H# AND H# THEY'VE GOT PERKINS H#,a they got perkin,1.1360547542572021
./data/raw/train-ws96-i/wav/24/2477B/sw2477B-ws96-i-0130.wav,H# YEAH H# YEAH_#,eah,0.8250362873077393
./data/raw/train-ws96-i/wav/24/2478B/sw2478B-ws96-i-0063.wav,H# RICH H#,rich,0.657747745513916
./data/raw/train-ws96-i/wav/24/2479B/sw2479B-ws96-i-0043.wav,H# YEAH I BET H#,yeah bat,0.7893557548522949
./data/raw/train-ws96-i/wav/24/2480A/sw2480A-ws96-i-0062.wav,H# NO YOU CAN'T IT'S H#,now you can't its uh,1.5541822910308838
./data/raw/train-ws96-i/wav/24/2482A/sw2482A-ws96-i-0120.wav,H# WELL YEAH H# AND H#,well yeah and,1.2208194732666016
./data/raw/train-ws96-i/wav/24/2482A/sw2482A-ws96-i-0161.wav,H# JENNY'S SWEET KID H#,an ys sweet kire,1.115570068359375
./data/raw/train-ws96-i/wav/24/2482A/sw2482A-ws96-i-0179.wav,H# I DON'T SEE HOW ANYONE CAN AFFORD IT H#,i don't see how anyoe can afford it,1.7636137008666992
./data/raw/train-ws96-i/wav/24/2482B/sw2482B-ws96-i-0098.wav,H# YEAH H#,yeah,0.505394458770752
./data/raw/train-ws96-i/wav/24/2483A/sw2483A-ws96-i-0075.wav,H# I LISTEN TO C N N RADIO TOO H#,at listeng o to seeing in and radio too,1.6719598770141602
./data/raw/train-ws96-i/wav/24/2488A/sw2488A-ws96-i-0010.wav,H# VERY MUCH SO H#,duri much shogh,0.8142359256744385
./data/raw/train-ws96-i/wav/24/2488B/sw2488B-ws96-i-0009.wav,H# YEAH OH I DO TOO H# I DO TOO_#,oh i o too i d,1.2097365856170654
./data/raw/train-ws96-i/wav/24/2490B/sw2490B-ws96-i-0073.wav,H# NEED TO TEACH THEIR KIDS H#,meede to teach theur kids,1.2116680145263672
./data/raw/train-ws96-i/wav/24/2498A/sw2498A-ws96-i-0025.wav,H# BECAUSE OF ALL THE FLACK H# THEY RECEIVED BUT H#,because of all the flag that  werceived but,2.0553131103515625
./data/raw/train-ws96-i/wav/24/2499A/sw2499A-ws96-i-0002.wav,H# AND_ALL_RIGHT WHAT HAVE YOU SEEN_#,all right what have you say,0.9297988414764404
./data/raw/train-ws96-i/wav/24/2499A/sw2499A-ws96-i-0013.wav,H# DANCES H#,tances um,1.3788020610809326
./data/raw/train-ws96-i/wav/24/2499A/sw2499A-ws96-i-0028.wav,H# AND THERE'S RATS IN THE ATTIC YOU KNOW H#,and there's rats in the attic you know,1.9402871131896973
./data/raw/train-ws96-i/wav/24/2499A/sw2499A-ws96-i-0047.wav,H# OH YOU'RE RIGHT I HAVEN'T H#,oh you're right i have at,1.0822761058807373
./data/raw/train-ws96-i/wav/24/2499A/sw2499A-ws96-i-0060.wav,H# THAT I HAD FORGOTTEN H#,that i had forgoten,1.132897138595581
./data/raw/train-ws96-i/wav/25/2506A/sw2506A-ws96-i-0054.wav,H# YOU KNOW JUST_! H#,au no t,1.0806729793548584
./data/raw/train-ws96-i/wav/25/2506B/sw2506B-ws96-i-0051.wav,H# PUBLIC TRANSPORTATION_! H#,bubly transportation,1.1643941402435303
